2021-06-24 13:06:713 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:275 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:549 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:595 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:696 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:724 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:765 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:973 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:558 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:700 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:00 INFO  AccountPage :53 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:361 INFO  AccountPage :58 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //input[@type='number']]
2021-06-25 23:06:505 INFO  AccountPage :63 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:527 INFO  AccountPage :67 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:705 INFO  AccountPage :74 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //button[contains(text(),'Withdrawl')]]
2021-06-25 23:06:805 INFO  AccountPage :79 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //input[@type='number']]
2021-06-25 23:06:934 INFO  AccountPage :84 - Clicking on Withdraw Button After Amount Entered[[ChromeDriver: chrome on WINDOWS (2ec3a68f98a966d5e04060f1ec91f8ec)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:70 INFO  AccountPage :88 - getting text from Withdrawl Successful messageProxy element for: DefaultElementLocator 'By.xpath: //span[contains(text(),'Transaction successful')]'
2021-06-25 23:06:799 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:145 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-25 23:06:570 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-25 23:06:257 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //input[@placeholder='First Name']]
2021-06-25 23:06:478 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //input[@placeholder='Last Name']]
2021-06-25 23:06:686 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //input[@placeholder='Post Code']]
2021-06-25 23:06:728 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[@class='btn btn-default']]
2021-06-25 23:06:965 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-25 23:06:246 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-25 23:06:895 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:143 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:180 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:276 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:298 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:337 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:534 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:72 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:201 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:537 INFO  AccountPage :45 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:898 INFO  AccountPage :50 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //input[@type='number']]
2021-06-25 23:06:23 INFO  AccountPage :55 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:54 INFO  AccountPage :59 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:229 INFO  AccountPage :66 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //button[contains(text(),'Withdrawl')]]
2021-06-25 23:06:340 INFO  AccountPage :71 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (c5e2f7ad21cfdc3cb60ac97cf10e5089)] -> xpath: //input[@type='number']]
2021-06-25 23:06:365 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:828 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-25 23:06:13 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-25 23:06:705 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //input[@placeholder='First Name']]
2021-06-25 23:06:901 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //input[@placeholder='Last Name']]
2021-06-25 23:06:86 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //input[@placeholder='Post Code']]
2021-06-25 23:06:134 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[@class='btn btn-default']]
2021-06-25 23:06:365 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-25 23:06:623 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-25 23:06:289 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:544 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:580 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:679 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:708 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:776 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:84 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:608 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:749 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:81 INFO  AccountPage :45 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:435 INFO  AccountPage :50 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //input[@type='number']]
2021-06-25 23:06:587 INFO  AccountPage :55 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:615 INFO  AccountPage :59 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:790 INFO  AccountPage :66 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //button[contains(text(),'Withdrawl')]]
2021-06-25 23:06:885 INFO  AccountPage :71 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //input[@type='number']]
2021-06-25 23:06:908 INFO  AccountPage :75 - Clicking on Withdraw Button After Amount Entered[[ChromeDriver: chrome on WINDOWS (19b77d09ba09a09a6b58c6059e690d02)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/button[1]]
2021-06-25 23:06:742 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:950 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-25 23:06:308 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-25 23:06:998 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //input[@placeholder='First Name']]
2021-06-25 23:06:203 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //input[@placeholder='Last Name']]
2021-06-25 23:06:451 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //input[@placeholder='Post Code']]
2021-06-25 23:06:505 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[@class='btn btn-default']]
2021-06-25 23:06:732 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-25 23:06:79 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-25 23:06:756 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:995 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:39 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:135 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:158 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:211 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:424 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:962 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:86 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:420 INFO  AccountPage :48 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:766 INFO  AccountPage :53 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //input[@type='number']]
2021-06-25 23:06:922 INFO  AccountPage :58 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:942 INFO  AccountPage :62 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:110 INFO  AccountPage :69 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[3]/button[3]]
2021-06-25 23:06:213 INFO  AccountPage :74 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //input[@type='number']]
2021-06-25 23:06:245 INFO  AccountPage :78 - Clicking on Withdraw Button After Amount Entered[[ChromeDriver: chrome on WINDOWS (127874cd2698095381353f598b7dd3eb)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/button[1]]
2021-06-25 23:06:524 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:803 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-25 23:06:130 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-25 23:06:556 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //input[@placeholder='First Name']]
2021-06-25 23:06:803 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //input[@placeholder='Last Name']]
2021-06-25 23:06:986 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //input[@placeholder='Post Code']]
2021-06-25 23:06:35 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[@class='btn btn-default']]
2021-06-25 23:06:289 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-25 23:06:555 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-25 23:06:222 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:471 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:510 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:612 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:640 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:686 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:870 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:384 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:511 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:808 INFO  AccountPage :48 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:143 INFO  AccountPage :53 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //input[@type='number']]
2021-06-25 23:06:272 INFO  AccountPage :58 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:321 INFO  AccountPage :62 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:487 INFO  AccountPage :69 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[3]/button[3]]
2021-06-25 23:06:584 INFO  AccountPage :74 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //input[@type='number']]
2021-06-25 23:06:621 INFO  AccountPage :78 - Clicking on Withdraw Button After Amount Entered[[ChromeDriver: chrome on WINDOWS (e619ada4b3d2a433a8d1eca8654f280e)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/button[1]]
2021-06-25 23:06:970 INFO  AccountPage :83 - getting text from Withdrawl Successful messageProxy element for: DefaultElementLocator 'By.xpath: //span[contains(text(),'Transaction successful')]'
2021-06-25 23:06:163 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:568 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-25 23:06:917 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-25 23:06:578 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //input[@placeholder='First Name']]
2021-06-25 23:06:781 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //input[@placeholder='Last Name']]
2021-06-25 23:06:968 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //input[@placeholder='Post Code']]
2021-06-25 23:06:18 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[@class='btn btn-default']]
2021-06-25 23:06:261 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-25 23:06:561 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-25 23:06:206 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:473 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:510 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:610 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:638 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:675 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:898 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:433 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:564 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:874 INFO  AccountPage :48 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:203 INFO  AccountPage :53 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //input[@type='number']]
2021-06-25 23:06:361 INFO  AccountPage :58 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:420 INFO  AccountPage :62 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:595 INFO  AccountPage :69 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[3]/button[3]]
2021-06-25 23:06:709 INFO  AccountPage :74 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //input[@type='number']]
2021-06-25 23:06:747 INFO  AccountPage :78 - Clicking on Withdraw Button After Amount Entered[[ChromeDriver: chrome on WINDOWS (6fec29de6ad00f83a29b26194a9e27e4)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/button[1]]
2021-06-25 23:06:922 INFO  AccountPage :83 - getting text from Withdrawl Successful messageProxy element for: DefaultElementLocator 'By.xpath: //span[contains(text(),'Transaction successful')]'
2021-06-25 23:06:832 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:455 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
